title,company,location,link,source,scraped_at,description
"Yesterday

Prorektor/in Kantonsschule Alpenquai Luzern (a)
Place of work:

Luzern

Workload:

100%

Contract type:

Permanent position

Pistor AG",,,https://www.jobs.ch/en/vacancies/detail/c7fafc85-37b7-41eb-a690-a65396ad8eee/,jobs.ch,2026-02-11 15:06:23,
"3 weeks ago

ICT-Security-Spezialist*in (80-100 %) - Eintritt: per 1. Februar 2026 oder nach Vereinbarung
Place of work:

Luzern

Workload:

80 – 100%

Stadt Luzern",,,https://www.jobs.ch/en/vacancies/detail/71ba8852-6faa-4cbc-a6a7-41a2ee6509f2/,jobs.ch,2026-02-11 15:06:23,
"2 years ago

Sales Manager IT-Solution (w/m/d)
Place of work:

Wallisellen

Workload:

100%

Contract type:

Permanent position

XiTrust Secure Technologies AG",,,https://www.jobs.ch/en/vacancies/detail/f63f44a1-7632-484d-bcdf-c6d15b8a2e7b/,jobs.ch,2026-02-11 15:06:24,
"2 weeks ago

Senior Project Manager Special Projects
Place of work:

Bern

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/01d3c872-e30d-4ed7-852a-df1dcdd5b3fe/,jobs.ch,2026-02-11 15:06:24,
"3 weeks ago

Human Resources Business Partner
Place of work:

Bern

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/75a1b573-309b-4980-b8ed-bbebf3f8d2dc/,jobs.ch,2026-02-11 15:06:24,
Open in new tab,,,https://www.jobs.ch/en/vacancies/detail/48247e18-caba-4b0c-a80c-5eb48fe4b259/,jobs.ch,2026-02-11 15:06:24,
"2 months ago

Senior Sales Executive (m/w) 100%
Place of work:

Suisse romande

Workload:

100%

Contract type:

Permanent position

T&N Telekom & Netzwerk AG",,,https://www.jobs.ch/en/vacancies/detail/d3df1637-7212-431a-bd4c-31d6e6ac1567/,jobs.ch,2026-02-11 15:06:28,
"2 years ago

Elektriker | Gebäudeautomation | Telekommunikation | ICT | Photovoltaik | E-Mobility / Eglin Elektro
Place of work:

Würenlingen

Workload:

100%

Contract type:

Permanent position

Elektro Meier AG Würenlingen",,,https://www.jobs.ch/en/vacancies/detail/1f836d60-d4db-46dc-8781-faf1640229e2/,jobs.ch,2026-02-11 15:06:28,
"2 years ago

Elektriker | Gebäudeautomation | Telekommunikation | ICT | Photovoltaik | E-Mobility / Eglin Elektro
Place of work:

Aarau

Workload:

100%

Contract type:

Permanent position

Elektro Meier AG Würenlingen",,,https://www.jobs.ch/en/vacancies/detail/d4e8e5b2-4124-4443-9f16-206da83e1cdb/,jobs.ch,2026-02-11 15:06:28,
"2 weeks ago

Cyber Security Specialist C5I
Place of work:

Thun

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/d3e38133-6fe1-4622-958d-dfc228adc698/,jobs.ch,2026-02-11 15:06:28,
"2 months ago

IT System & Network Administrator (m/w) 80-100%
Place of work:

Baden

Workload:

80 – 100%

Contract type:

Permanent position

Salary:

CHF 90 000 - 110 000 /year

yellowshark",,,https://www.jobs.ch/en/vacancies/detail/233019d5-e71a-4d40-a194-e3b568e1430c/,jobs.ch,2026-02-11 15:06:28,
"Yesterday

Prorektor/in Kantonsschule Alpenquai Luzern – Leiter/in Talentklassen Sport und Musik (a)
Place of work:

Luzern

Workload:

100%

Contract type:

Permanent position

Pistor AG",,,https://www.jobs.ch/en/vacancies/detail/8ddcb6b2-baa9-40bf-b7b6-6a8c99ef4ebd/,jobs.ch,2026-02-11 15:06:28,
"4 weeks ago

Human Resources Business Partner
Place of work:

Emmen

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/6b9ac9b2-67d0-4ba8-8fde-e0f64c0f84fe/,jobs.ch,2026-02-11 15:06:28,
"Yesterday

System Engineer – Windows Applications im Polizeiumfeld 80–100 %
Place of work:

Zürich-Flughafen

Workload:

80 – 100%

Contract type:

Permanent position

Pistor AG",,,https://www.jobs.ch/en/vacancies/detail/ba7579d5-670f-4c39-a761-54d3250be89b/,jobs.ch,2026-02-11 15:06:28,
"4 weeks ago

Mitarbeiter:in Kanzlei Schulpflege (80 - 100 %)
Place of work:

Winterthur

Workload:

80 – 100%

Contract type:

Permanent position

Stadt Winterthur",,,https://www.jobs.ch/en/vacancies/detail/5385b9e8-8979-485f-9d3c-e05e0cab23b3/,jobs.ch,2026-02-11 15:06:28,
"Last quarter

Senior Consultant / Project Manager Telecom (Data Network/5G/FRMCS) – Public Transport
Place of work:

Zurich

Workload:

100%

Eraneos Switzerland AG",,,https://www.jobs.ch/en/vacancies/detail/740ed00e-7d28-4d03-86df-1970068b150c/,jobs.ch,2026-02-11 15:06:28,
"3 quarters ago

Bewirke sinnhaftes mit uns als: Senior Consultant, 80 – 100%, Zürich oder Bern
Place of work:

Zürich

Workload:

100%

Contract type:

Permanent position

CSI Consulting AG",,,https://www.jobs.ch/en/vacancies/detail/efa7d92e-10f9-43b7-8a0b-d7347960a166/,jobs.ch,2026-02-11 15:06:28,
"2 months ago

ERP Process Engineer 80 - 100 % (w/m/d)
Place of work:

Bonaduz

Workload:

80 – 100%

Contract type:

Permanent position

Hamilton Services AG",,,https://www.jobs.ch/en/vacancies/detail/183a3124-5868-4829-9f01-ef3f15a3aafa/,jobs.ch,2026-02-11 15:06:28,
"Last month

Senior Technische/r ProjektleiterIn SW-Entwicklung
Place of work:

Zürich Seebach

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/38adf229-3c65-42b1-b4f4-a9466e2f64f6/,jobs.ch,2026-02-11 15:06:28,
"Last week

IT Supporter Onsite (m/w) 100%
Place of work:

Basel

Workload:

100%

Contract type:

Temporary

exedra ag

Easy apply",,,https://www.jobs.ch/en/vacancies/detail/669e8fde-fc28-402d-ad01-a19da9015b7e/,jobs.ch,2026-02-11 15:06:28,
"3 quarters ago

Kauffrau/-mann EFZ | 2026
Place of work:

Langenthal

Workload:

100%

Contract type:

Permanent position

Motorex-Bucher Group AG",,,https://www.jobs.ch/en/vacancies/detail/995524fa-ab8a-47b3-ad10-6b4485dfbd0a/,jobs.ch,2026-02-11 15:06:28,
"3 quarters ago

Lehrstelle als Entwickler/-in digitales Business EFZ
Place of work:

Hasle

Workload:

100%

Contract type:

Apprenticeship

ARAG Bau AG",,,https://www.jobs.ch/en/vacancies/detail/ed1da5a0-c9ef-47aa-ab11-b56fb102830a/,jobs.ch,2026-02-11 15:06:28,
"2 weeks ago

Projektmanagerin / Projektmanager Windows 11 100%
Place of work:

Zurich

Workload:

100%

Spital Zollikerberg",,,https://www.jobs.ch/en/vacancies/detail/8818be36-fa2d-40d0-a0c6-15d233f517d3/,jobs.ch,2026-02-11 15:06:28,
"Yesterday

Events & Partner Marketing Coordinator (a) 60-80%
Place of work:

Bern

Workload:

60 – 80%

Contract type:

Permanent position

Axians Amanox AG

New",,,https://www.jobs.ch/en/vacancies/detail/088fda2d-7912-4211-aa4b-16ce2a616dbf/,jobs.ch,2026-02-11 15:06:28,
"2 years ago

Microsoft 365 (Senior) System Engineer (80-100%) | achermann ict-services ag
Place of work:

Kriens

Workload:

80 – 100%

Contract type:

Permanent position

Sercon AG Services & Consulting",,,https://www.jobs.ch/en/vacancies/detail/7dd9f300-1199-4dfa-9b2c-788661ee3f04/,jobs.ch,2026-02-11 15:06:28,
"3 months ago

Application Manager:in (a) 100 %
Place of work:

Aarau

Workload:

100%

CH Media Holding AG",,,https://www.jobs.ch/en/vacancies/detail/9e768e40-254b-4f4a-b061-7abced263863/,jobs.ch,2026-02-11 15:06:28,
Open in new tab,,,https://www.jobs.ch/en/vacancies/detail/d3df1637-7212-431a-bd4c-31d6e6ac1567/,jobs.ch,2026-02-11 15:06:28,
"4 weeks ago

Direktionsassistenz Klinikleitung (w/m/d)
Place of work:

Bern

Workload:

100%

Contract type:

Permanent position

Privatklinik Wyss AG",,,https://www.jobs.ch/en/vacancies/detail/917de49b-c9f8-4fce-813b-3026e5ce6921/,jobs.ch,2026-02-11 15:06:33,
"Last week

Mitarbeiterin Logistik / Mitarbeiter Logistik w/m/d 100%
Place of work:

Langnau im Emmental

Workload:

100%

Ernst Sutter AG",,,https://www.jobs.ch/en/vacancies/detail/85ddfa7b-47ba-4af0-b027-dbe497929b4f/,jobs.ch,2026-02-11 15:06:33,
"2 months ago

Stadler: Schnupperstelle Bussnang
Place of work:

Bussnang

Workload:

100%

Stadler Rail Group",,,https://www.jobs.ch/en/vacancies/detail/a635581a-42b6-4428-8da7-4a9d3f4f9cfd/,jobs.ch,2026-02-11 15:06:33,
"4 weeks ago

Bauingenieur*in / Statiker*in 80 - 100 %
Place of work:

Schlieren

Workload:

80 – 100%

Contract type:

Permanent position

Axians Schweiz AG",,,https://www.jobs.ch/en/vacancies/detail/224ea40d-eef4-4395-b4ad-54c22989ddfb/,jobs.ch,2026-02-11 15:06:33,
"Yesterday

Specialized Sales Physical Security – Drohnen DJI Professional
Place of work:

Mägenwil

Workload:

100%

BRACK.CH AG",,,https://www.jobs.ch/en/vacancies/detail/b38d3898-83f0-4b88-be74-a6236f3d372c/,jobs.ch,2026-02-11 15:06:33,
"Last month

Senior System Engineer (m/w/d) 80-100%
Place of work:

Lenzburg

Workload:

80 – 100%

HINT AG",,,https://www.jobs.ch/en/vacancies/detail/e7a597be-9d78-408a-b9c2-d9300658a9cd/,jobs.ch,2026-02-11 15:06:33,
"2 quarters ago

Revit Modellierer/in 80-100%
Place of work:

Dietikon

Workload:

80 – 100%

Thomas Lüem Partner AG - Baar - Lenzburg - Sursee - Winterthur",,,https://www.jobs.ch/en/vacancies/detail/debebe91-8f05-4a2e-b6fa-121636bba04a/,jobs.ch,2026-02-11 15:06:33,
"5 days ago

Leitung Zentrale Dienste (80 - 100%), Mitglied der Geschäftsleitung
Place of work:

Kriens

Workload:

80 – 100%

Heime Kriens AG",,,https://www.jobs.ch/en/vacancies/detail/c9fde792-7692-419f-9c6c-3e3bb30a986d/,jobs.ch,2026-02-11 15:06:33,
"6 days ago

Sozialarbeiter/in FH (80 - 100 %), Mutterschaftsvertretung (befristet)
Place of work:

Zug

Workload:

80 – 100%

Contract type:

Temporary

Kantonale Verwaltung Zug",,,https://www.jobs.ch/en/vacancies/detail/05f0fd91-2483-4049-b55f-84879a52736d/,jobs.ch,2026-02-11 15:06:33,
"4 weeks ago

Dienstzweigchefin oder Dienstzweigchef Cyberermittlung
Place of work:

Frauenfeld

Workload:

100%

Kanton Thurgau",,,https://www.jobs.ch/en/vacancies/detail/04a7b09b-832d-4a23-9c75-5d02e3dc4915/,jobs.ch,2026-02-11 15:06:33,
"2 months ago

Leiter/in HR Aus- und Weiterbildung
Place of work:

Frauenfeld

Workload:

100%

Contract type:

Permanent position

Spital Thurgau AG",,,https://www.jobs.ch/en/vacancies/detail/39052f2d-0172-4186-81aa-c4f270c928c0/,jobs.ch,2026-02-11 15:06:33,
"2 days ago

IT Perimeter Security Engineer (a)
Place of work:

Winterthur

Workload:

80 – 100%

Contract type:

Permanent position

Axians IT Services AG",,,https://www.jobs.ch/en/vacancies/detail/ac220ace-bc38-48f7-a192-74ef0a797050/,jobs.ch,2026-02-11 15:06:33,
"Last quarter

Professional M365 Specialist (m/w/d) 80-100%
Place of work:

Lenzburg

Workload:

80 – 100%

HINT AG",,,https://www.jobs.ch/en/vacancies/detail/6d1eeac7-bfe8-4d70-8c17-0715de333189/,jobs.ch,2026-02-11 15:06:33,
"Last month

Accounting & Controlling Specialist (all) 80-100%
Place of work:

Lenzburg

Workload:

80 – 100%

Contract type:

Permanent position

finnova AG Bankware",,,https://www.jobs.ch/en/vacancies/detail/2e6a74fd-7b6a-45b1-b3a1-99e11dc17dfd/,jobs.ch,2026-02-11 15:06:33,
"Last month

Senior System Engineer (m/w/d) 80-100%
Place of work:

Lenzburg

Workload:

80 – 100%

HINT AG",,,https://www.jobs.ch/en/vacancies/detail/3ed09eb0-f9e2-4439-aab4-ed2612032f36/,jobs.ch,2026-02-11 15:06:33,
"3 quarters ago

Radiologiefachfrau / Radiologiefachmann Diagnostik
Place of work:

Chur

Workload:

100%

Kantonsspital Graubünden",,,https://www.jobs.ch/en/vacancies/detail/9245ea84-3a12-4293-bd08-a1cd61b95351/,jobs.ch,2026-02-11 15:06:33,
"2 years ago

Gebäudetechnik
Place of work:

Rheinfelden

Workload:

100%

Contract type:

Permanent position

Jobst Willers Engineering AG",,,https://www.jobs.ch/en/vacancies/detail/f8be3fe5-0b36-4045-81e1-338895803101/,jobs.ch,2026-02-11 15:06:33,
"6 days ago

Product Manager / Service Portfolio Manager (m/w/d)**
Place of work:

Rothenburg

Workload:

100%

Contract type:

Permanent position

axelion AG",,,https://www.jobs.ch/en/vacancies/detail/1775d193-ffc8-41d2-9d79-158741e0de4f/,jobs.ch,2026-02-11 15:06:33,
"Last week

Stv. Vaterschaftsurlaub: KL 9. + Fach-LP Para-Klasse (25 L. + 5%)
Place of work:

Belp

Workload:

5%

Schulen Belp",,,https://www.jobs.ch/en/vacancies/detail/ef04eed2-2f05-4341-8e04-3cee717e9b89/,jobs.ch,2026-02-11 15:06:33,
"3 weeks ago

Klassenlehrperson Schwerpunkt BPA, Beschäftigungsgrad 52% (14 Lektionen)
Place of work:

Langenthal

Workload:

55%

Stiftung Berufsfachschule Langenthal",,,https://www.jobs.ch/en/vacancies/detail/e4893bf2-43b1-4551-bcf4-7e37a2dc8470/,jobs.ch,2026-02-11 15:06:33,
Open in new tab,,,https://www.jobs.ch/en/vacancies/detail/917de49b-c9f8-4fce-813b-3026e5ce6921/,jobs.ch,2026-02-11 15:06:33,
"2 months ago

Kindergartenlehrperson Schule Allmend
Place of work:

Bülach

Workload:

100%

Contract type:

Permanent position

Stadt Bülach",,,https://www.jobs.ch/en/vacancies/detail/a71e8f43-b5b3-4b77-b03b-7c37498c6208/,jobs.ch,2026-02-11 15:06:36,
"2 quarters ago

Telematiker:in
Place of work:

Fahrweid

Workload:

80 – 100%

Contract type:

Permanent position

EKZ Eltop AG",,,https://www.jobs.ch/en/vacancies/detail/1aae1d18-2562-4de0-ab08-f2d63c45fd11/,jobs.ch,2026-02-11 15:06:36,
"Last week

Elektroinstallateur/in (m/w/d) 100%
Place of work:

St.Gallen

Workload:

100%

St.Galler Stadtwerke",,,https://www.jobs.ch/en/vacancies/detail/e28f27d5-d45e-4976-8f12-6babbf99b254/,jobs.ch,2026-02-11 15:06:36,
"3 weeks ago

Primarlehrperson, 60 % für eine 3. Klasse ab SJ 26/27
Place of work:

Amriswil

Workload:

60%

Contract type:

Permanent position

Volkschulgemeinde Amriswil - Hefenhofen - Sommeri",,,https://www.jobs.ch/en/vacancies/detail/85f1c1ae-2bb0-421f-a213-057b4b830b31/,jobs.ch,2026-02-11 15:06:36,
"2 months ago

System Engineer / Projektleiter
Place of work:

Würenlos

Workload:

80 – 100%

Zubler & Partner AG",,,https://www.jobs.ch/en/vacancies/detail/9c080361-fcbc-4369-a316-ba28914fa144/,jobs.ch,2026-02-11 15:06:36,
"6 days ago

Manager/Architecte Solution
Place of work:

Lausanne

Workload:

100%

Contract type:

Permanent position

QIM Info SA",,,https://www.jobs.ch/en/vacancies/detail/b12f9989-266c-4ded-9b74-914ba4afe125/,jobs.ch,2026-02-11 15:06:36,
"2 years ago

Polymechaniker EFZ
Place of work:

Hägglingen

Workload:

100%

Contract type:

Permanent position

Flex Precision Plastics Solutions (Switzerland) AG",,,https://www.jobs.ch/en/vacancies/detail/5c850e2d-f041-4bb0-9b50-76537c7ef02a/,jobs.ch,2026-02-11 15:06:36,
"5 days ago

Sachbearbeiter:in Trassensicherung (alle)
Place of work:

Ostermundigen

Workload:

60 – 80%

BKW Energie AG",,,https://www.jobs.ch/en/vacancies/detail/8bced153-136e-431e-a4b7-c95429f56085/,jobs.ch,2026-02-11 15:06:36,
"3 weeks ago

Lehrperson BVS Vorlehre, Beschäftigungsgrad 15% (4 Lektionen)
Place of work:

Langenthal

Workload:

15%

Stiftung Berufsfachschule Langenthal",,,https://www.jobs.ch/en/vacancies/detail/a72bcddb-c6c9-45c2-b2f8-ec9b8e1f2e69/,jobs.ch,2026-02-11 15:06:36,
"Last week

Kindergartenlehrperson Schule Allmend
Place of work:

Bülach

Workload:

100%

Contract type:

Permanent position

Stadt Bülach",,,https://www.jobs.ch/en/vacancies/detail/bfc50621-ed84-419d-a63d-1263b757305b/,jobs.ch,2026-02-11 15:06:36,
"3 weeks ago

Primarlehrperson, 12 Lektionen für eine 2. Klasse ab Frühlingsferien
Place of work:

Amriswil

Workload:

100%

Contract type:

Permanent position

Volkschulgemeinde Amriswil - Hefenhofen - Sommeri",,,https://www.jobs.ch/en/vacancies/detail/59f9268f-a093-464f-91a2-c9617246d506/,jobs.ch,2026-02-11 15:06:36,
"3 weeks ago

Finanzverantwortliche:n
Place of work:

Zürich

Workload:

100%

Contract type:

Permanent position

Youth.Economy.Switzerland.",,,https://www.jobs.ch/en/vacancies/detail/e80db94e-09e7-4872-b084-195cdd7c0530/,jobs.ch,2026-02-11 15:06:36,
"Last month

Lehrstelle Küchenangestellte:r EBA - Lehrstart: August 2026
Place of work:

Dielsdorf

Workload:

100%

Contract type:

Permanent position

Zweckverband Gesundheitszentrum Dielsdorf",,,https://www.jobs.ch/en/vacancies/detail/313f9fd9-cc9a-4947-93f7-b3261c61ea86/,jobs.ch,2026-02-11 15:06:36,
"5 days ago

Lehrstelle als Fachfrau/-mann Gesundheit EFZ Spitex
Place of work:

Dielsdorf

Workload:

100%

Gesundheitszentrum Dielsdorf",,,https://www.jobs.ch/en/vacancies/detail/62e6b3c9-9e40-4866-98b1-98746301acd3/,jobs.ch,2026-02-11 15:06:36,
"3 weeks ago

Lehrstelle als Fachfrau/-mann Gesundheit EFZ Spitex - Lehrstart: August 2026
Place of work:

Dielsdorf

Workload:

100%

Contract type:

Permanent position

Zweckverband Gesundheitszentrum Dielsdorf",,,https://www.jobs.ch/en/vacancies/detail/33c9af16-15d8-460c-b365-3c81d98b7f08/,jobs.ch,2026-02-11 15:06:36,
"6 days ago

Projektentwicklung Elektromobilität & ZEV
Place of work:

Brugg

Workload:

80 – 100%

Contract type:

Permanent position

mygrid AG

Easy apply",,,https://www.jobs.ch/en/vacancies/detail/70520c64-cf12-4701-8628-f05d31e9b568/,jobs.ch,2026-02-11 15:06:36,
"Last week

Network Engineer
Place of work:

Zürich

Workload:

100%

Contract type:

Permanent position

Emil Frey Gruppe Schweiz",,,https://www.jobs.ch/en/vacancies/detail/3cd579fb-bc6c-4c7e-afde-8908092c97ec/,jobs.ch,2026-02-11 15:06:36,
"4 weeks ago

Fachperson Finanz- und Rechnungswesen (80 - 100%) 80 - 100%
Place of work:

Menziken

Workload:

100%

ASANA Gruppe AG",,,https://www.jobs.ch/en/vacancies/detail/5d56cbba-227d-4455-a2d2-74cfb2e13839/,jobs.ch,2026-02-11 15:06:36,
"2 weeks ago

Senior IT System Engineer - Azure Cloud & On-Premise (m/w) 80-100%
Place of work:

Baar

Workload:

80 – 100%

Contract type:

Permanent position

Salary:

CHF 115 000 - 135 000 /year

yellowshark",,,https://www.jobs.ch/en/vacancies/detail/4a7ebbe5-265d-4b06-8d42-91e8f254a372/,jobs.ch,2026-02-11 15:06:36,
"Last week

Senior IT System Engineer - Cloud- und On-Premise (m/w) 80-100%
Place of work:

Bern

Workload:

80 – 100%

Contract type:

Permanent position

Salary:

CHF 115 000 - 135 000 /year

yellowshark",,,https://www.jobs.ch/en/vacancies/detail/66ec0c3e-90bc-4d46-a7c1-87c437a7d475/,jobs.ch,2026-02-11 15:06:36,
Open in new tab,,,https://www.jobs.ch/en/vacancies/detail/a71e8f43-b5b3-4b77-b03b-7c37498c6208/,jobs.ch,2026-02-11 15:06:36,
"3 months ago

Lehrperson 5. Klasse Schule Allmend
Place of work:

Schaffhausen

Workload:

100%

Contract type:

Permanent position

Stadt Bülach",,,https://www.jobs.ch/en/vacancies/detail/e65faae9-e351-4802-aea2-2b638a7b997b/,jobs.ch,2026-02-11 15:06:40,
"2 months ago

HR-Fachfrau/-Fachmann 60–80%
Place of work:

Bergdietikon

Workload:

60 – 80%

Contract type:

Permanent position

Paul Forrer AG",,,https://www.jobs.ch/en/vacancies/detail/9288b131-805f-4785-86cb-4afda5d0dff3/,jobs.ch,2026-02-11 15:06:40,
"Last month

Lehrstelle Köchin/Koch EFZ - Lehrstart: August 2026
Place of work:

Dielsdorf

Workload:

100%

Contract type:

Permanent position

Zweckverband Gesundheitszentrum Dielsdorf",,,https://www.jobs.ch/en/vacancies/detail/31dc78ab-9d02-4e1b-b1ba-bfc80cb664ce/,jobs.ch,2026-02-11 15:06:40,
"2 weeks ago

IT/OT System Engineer
Place of work:

Dietikon

Workload:

80 – 100%

Contract type:

Permanent position

Elektrizitätswerke des Kantons Zürich",,,https://www.jobs.ch/en/vacancies/detail/e87082ae-7373-4a38-8a42-41adc16b6155/,jobs.ch,2026-02-11 15:06:40,
"Last week

Teamleiter/-in ServiceDesk Technical Support
Place of work:

Zürich

Workload:

100%

Contract type:

Permanent position

Emil Frey Gruppe Schweiz",,,https://www.jobs.ch/en/vacancies/detail/a78f9dd9-8dbf-4c47-bd4f-2fecb1616a91/,jobs.ch,2026-02-11 15:06:40,
"2 weeks ago

Network Engineer
Place of work:

Zürich

Workload:

100%

Contract type:

Permanent position

Emil Frey Gruppe Schweiz",,,https://www.jobs.ch/en/vacancies/detail/9a2b2b25-8efc-44e4-8164-648e2080dbf4/,jobs.ch,2026-02-11 15:06:40,
"4 days ago

Sachbearbeiter:in Trassensicherung (alle)
Place of work:

Ostermundigen

Workload:

60 – 80%

Contract type:

Permanent position

BKW Energie AG",,,https://www.jobs.ch/en/vacancies/detail/e198e420-e117-4750-b5e1-fc1c0f618305/,jobs.ch,2026-02-11 15:06:40,
"3 weeks ago

Techniker/in Smart Meter Rollout (m/w/d) 80 - 100%
Place of work:

Wasser

Workload:

100%

St.Galler Stadtwerke",,,https://www.jobs.ch/en/vacancies/detail/cd82d450-eb24-423a-9a8b-198cafbfbc2a/,jobs.ch,2026-02-11 15:06:40,
"2 weeks ago

Security Azure Platform Engineer
Place of work:

Nottwil

Workload:

100%

Contract type:

Permanent position

Schweizer Paraplegiker-Zentrum",,,https://www.jobs.ch/en/vacancies/detail/ca1746c3-fc53-4bc9-a14c-fd4edb9bd4af/,jobs.ch,2026-02-11 15:06:40,
"4 weeks ago

Bauleitender Monteur Industrie und Ladenbau (w/m/d) 80 - 100%
Place of work:

Hinterkappelen

Workload:

80 – 100%

ETAVIS Bern-Mittelland AG",,,https://www.jobs.ch/en/vacancies/detail/b684d641-0d58-4d13-b605-3629185acf2a/,jobs.ch,2026-02-11 15:06:40,
"4 weeks ago

Senior System Engineer mit Fokus Workplace 80-100%
Place of work:

Luzern

Workload:

80 – 100%

Contract type:

Permanent position

Luzerner Kantonsspital",,,https://www.jobs.ch/en/vacancies/detail/6454282d-d533-4cac-bd62-328ee4fded36/,jobs.ch,2026-02-11 15:06:40,
"2 months ago

Praktikant:in Bewerbungsatelier (20%)
Place of work:

Schwerzenbach

Workload:

20%

Contract type:

Internship

Stiftung Arbeitsgestaltung",,,https://www.jobs.ch/en/vacancies/detail/c79da490-05db-4e04-9180-60dd2bf9d7a5/,jobs.ch,2026-02-11 15:06:40,
"6 days ago

Bewerbungscoach / Job-Coach 70%
Place of work:

Bülach

Workload:

70%

Contract type:

Permanent position

Stadt Bülach",,,https://www.jobs.ch/en/vacancies/detail/d3c5c518-91a9-4d90-ab88-ea2092797e40/,jobs.ch,2026-02-11 15:06:40,
"Last week

Schulische Heilpädagogin / Schulischer Heilpädagoge Kindergarten Allmend
Place of work:

Bülach

Workload:

100%

Contract type:

Permanent position

Stadt Bülach",,,https://www.jobs.ch/en/vacancies/detail/d91d0d21-4e42-4aa3-8fb2-56559322b041/,jobs.ch,2026-02-11 15:06:40,
"2 weeks ago

Lehrstelle als Entwickler/-in digitales Business EFZ 100%
Place of work:

Zürich

Workload:

100%

Kanton Zürich",,,https://www.jobs.ch/en/vacancies/detail/1d63eaee-1480-4fc2-8103-193dd2cafd37/,jobs.ch,2026-02-11 15:06:40,
"2 quarters ago

Service-Techniker Elektro
Place of work:

Meilen

Workload:

100%

Contract type:

Permanent position

Hardmeier AG, Elektro-Telecom, Zweigniederlassung Meilen",,,https://www.jobs.ch/en/vacancies/detail/6d6a3401-4f26-4cf6-8ca9-119bcc0d3270/,jobs.ch,2026-02-11 15:06:40,
"3 weeks ago

Citrix System Engineer
Place of work:

Zürich

Workload:

100%

Contract type:

Permanent position

Emil Frey Gruppe Schweiz",,,https://www.jobs.ch/en/vacancies/detail/ac078866-7174-41fa-a0c0-530d6c017312/,jobs.ch,2026-02-11 15:06:40,
"Last quarter

Senior Network Engineer
Place of work:

Fahrweid

Workload:

80 – 100%

Contract type:

Permanent position

EKZ Eltop AG",,,https://www.jobs.ch/en/vacancies/detail/8c23de6c-aff7-47cf-9db7-4712eccdd3a7/,jobs.ch,2026-02-11 15:06:40,
"2 quarters ago

System Engineer mit Senior-Level-Erfahrung
Place of work:

Fahrweid

Workload:

80 – 100%

Contract type:

Permanent position

EKZ Eltop AG",,,https://www.jobs.ch/en/vacancies/detail/0d959c49-a5f6-433f-af5c-64a18e708acf/,jobs.ch,2026-02-11 15:06:40,
"2 weeks ago

Leiter:in Informatik 80 - 100%
Place of work:

Zürich

Workload:

80 – 100%

Kanton Zürich",,,https://www.jobs.ch/en/vacancies/detail/85547bfd-17fe-4cbe-b177-0531aaf1d4c9/,jobs.ch,2026-02-11 15:06:40,
Open in new tab,,,https://www.jobs.ch/en/vacancies/detail/e65faae9-e351-4802-aea2-2b638a7b997b/,jobs.ch,2026-02-11 15:06:40,
"Last quarter

Senior Software Engineer mit AI/ML Erfahrung
Place of work:

Bern

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/54bd88b3-7d26-4e5a-9101-d7c5211577b4/,jobs.ch,2026-02-11 15:06:44,
"3 weeks ago

Développeur Java Sénior
Place of work:

Lausanne&

Workload:

100%

Contract type:

Permanent position

QIM Info SA",,,https://www.jobs.ch/en/vacancies/detail/0119894e-83d1-44ca-82dc-cd9bb273d08c/,jobs.ch,2026-02-11 15:06:44,
"2 months ago

Project Management Officer C5I
Place of work:

Thun

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/52777733-424e-4cba-9d1c-78d8b31fc691/,jobs.ch,2026-02-11 15:06:44,
"Last quarter

Mitarbeiter:in Bildungsentwicklung (60 – 100 %)
Place of work:

Bern

Workload:

60 – 100%

Contract type:

Permanent position

Verein Schweizerisches Rotes Kreuz",,,https://www.jobs.ch/en/vacancies/detail/3f518858-20e3-47ca-8523-091ed9677291/,jobs.ch,2026-02-11 15:06:44,
"2 quarters ago

(Senior) System Engineer (Virtualization) (m/w/d, 80-100%)
Place of work:

Kriens

Workload:

80 – 100%

Contract type:

Permanent position

Sercon AG Services & Consulting",,,https://www.jobs.ch/en/vacancies/detail/8f37ee6c-accc-4f4b-b072-de60bededfa7/,jobs.ch,2026-02-11 15:06:44,
"2 months ago

Software EntwicklerIn C#/.NET
Place of work:

Zürich Seebach

Workload:

100%

RUAG AG",,,https://www.jobs.ch/en/vacancies/detail/e539bd54-a7be-4727-9342-341b9db9d85a/,jobs.ch,2026-02-11 15:06:44,
"2 years ago

Dipl. Biomedizinische/-r Analytiker/-in HF oder Laborant/-in EFZ Biologie Fachbereich Histologie
Place of work:

Allschwil

Workload:

100%

Contract type:

Permanent position

Viollier AG",,,https://www.jobs.ch/en/vacancies/detail/b8bfdbed-d915-46ce-9be2-0a4195b7bd2b/,jobs.ch,2026-02-11 15:06:44,
